sentence_id,prompt_id,model,temperature,max_tokens,top_p,seed,timeout_s,attempt,elapsed_ms,raw_output_text,clean_output_text,source,reference,token_length,length_group
B.train.gold.bea19_000114,baseline,gpt-4o,0.0,128,1.0,1234,60,0,521,I would show you the restaurant where my favorite choice is.,I would show you the restaurant where my favorite choice is.,I would show you the restaurant where is my favorite choice .,I would show you the restaurant which is my favorite choice .,12,medium
C.dev.gold.bea19_000895,baseline,gpt-4o,0.0,128,1.0,1234,60,0,563,"Unlike popular understandings of history (and even presumably scientific ones, I must say), history is not an unstoppable march towards ""progress,"" whatever that word means.","Unlike popular understandings of history (and even presumably scientific ones, I must say), history is not an unstoppable march towards ""progress,"" whatever that word means.","Unlike popular understandings of History ( and even presumably scientific ones , I must say ) , History is not an unstoppable march towards "" progress "" , whatever that word means .","Unlike popular understandings of History ( and even presumably scientific ones , I must say ) , History is not an unstoppable march towards "" progress "" , whatever that word means .",33,long
ABC.train.gold.bea19_019910,baseline,gpt-4o,0.0,128,1.0,1234,60,0,610,He surfs three or four hours each day.,He surfs three or four hours each day.,He surfs three or four hours each day .,He surfs three or four hours each day .,9,short
ABC.train.gold.bea19_008683,baseline,gpt-4o,0.0,128,1.0,1234,60,0,674,"I'm sorry, but it seems like the sentence is incomplete. Could you please provide the full sentence for correction?","I'm sorry, but it seems like the sentence is incomplete. Could you please provide the full sentence for correction?",Marta,Marta,1,short
ABC.train.gold.bea19_010397,baseline,gpt-4o,0.0,128,1.0,1234,60,0,520,I am waiting for the final of this game.,I am waiting for the final of this game.,I am waiting for a final of this game .,I am waiting for the final of this game .,10,short
C.train.gold.bea19_004787,baseline,gpt-4o,0.0,128,1.0,1234,60,0,519,"This time, you are on your own.","This time, you are on your own.","This time , you are on your own .","This time , you are on your own .",9,short
C.dev.gold.bea19_000577,baseline,gpt-4o,0.0,128,1.0,1234,60,0,516,It felt so good when I saw that my mother hadn't forgotten me.,It felt so good when I saw that my mother hadn't forgotten me.,It felt so good when I saw that my mother had n't forgotten me .,It felt so good when I saw that my mother had n't forgotten me .,15,medium
B.train.gold.bea19_006811,baseline,gpt-4o,0.0,128,1.0,1234,60,0,1066,Michael closed the door and knew at that moment that he had made a mistake.,Michael closed the door and knew at that moment that he had made a mistake.,Michael closed the door and knew at that moment he had made a mistake .,Michael closed the door and knew at that moment he had made a mistake .,15,medium
ABC.train.gold.bea19_015159,baseline,gpt-4o,0.0,128,1.0,1234,60,0,604,"Yours faithfully,","Yours faithfully,","Yours faithfully ,","Yours faithfully ,",3,short
ABC.train.gold.bea19_027371,baseline,gpt-4o,0.0,128,1.0,1234,60,0,593,I do not blame anyone for this because I know this heart of mine seems to just fall in love a little too fast and easily.,I do not blame anyone for this because I know this heart of mine seems to just fall in love a little too fast and easily.,"I do not blame anyone for this , because I know , this heart of mine seems to just fall in love a little too fast and easily .","I do not blame anyone for this , because I know , this heart of mine seems to just fall in love a little too fast and easily .",29,long
ABC.train.gold.bea19_014682,baseline,gpt-4o,0.0,128,1.0,1234,60,0,539,"Yet, it has still not been built.","Yet, it has still not been built.","Yet , it has still not been built .","Yet , it has still not been built .",9,short
ABC.train.gold.bea19_002513,baseline,gpt-4o,0.0,128,1.0,1234,60,0,510,"Because of all these reasons, I believe transport will have a big future.","Because of all these reasons, I believe transport will have a big future.",Cause all these reasons I believe the transport will have big future .,"Because of all these reasons , I believe transport will have a bright future .",13,medium
ABC.train.gold.bea19_016593,baseline,gpt-4o,0.0,128,1.0,1234,60,0,606,I think I will really like it here.,I think I will really like it here.,I think I will really like it here .,I think I will really like it here .,9,short
B.train.gold.bea19_011385,baseline,gpt-4o,0.0,128,1.0,1234,60,0,958,"As an independent learner, it is my sole responsibility to engage in autonomous learning, which is a very important factor in successfully passing EAP1, as well as giving me an advantage in terms of coping with the challenges of a future Bachelor of Nursing in Australia.","As an independent learner, it is my sole responsibility to engage in autonomous learning, which is a very important factor in successfully passing EAP1, as well as giving me an advantage in terms of coping with the challenges of a future Bachelor of Nursing in Australia.","As an independent learner , it is my sole responsibility to autonomic learning , which is a very important factor in future passing EAP1 successfully , as well as giving me an advantage in terms of coping with the challenges of future Bachelor of Nursing in Australia .","As an independent learner , it is my sole responsibility to autonomously learn , which will be a very important factor in future for passing EAP1 successfully , as well as giving me an advantage in terms of coping with the challenges of my future Bachelor of Nursing in Australia .",48,long
C.train.gold.bea19_007538,baseline,gpt-4o,0.0,128,1.0,1234,60,0,679,"Remember, I told you about it last time when we met Jenny.","Remember, I told you about it last time when we met Jenny.","Remember , I told you about it last time , when we met Jenny .","Remember , I told you about it last time , when we met Jenny .",15,medium
B.train.gold.bea19_004184,baseline,gpt-4o,0.0,128,1.0,1234,60,0,495,"Dear Chairman,","Dear Chairman,","Dear Chairman ,","Dear Chairman ,",3,short
A.train.gold.bea19_006181,baseline,gpt-4o,0.0,128,1.0,1234,60,0,805,"Human beings have destroyed our environment over time, and now the Earth is in danger.","Human beings have destroyed our environment over time, and now the Earth is in danger.","Human beings have destroyed our environment along the time and now , the earth is in danger .","Human beings have destroyed our environment over time , and now the earth is in danger .",18,medium
A.train.gold.bea19_003654,baseline,gpt-4o,0.0,128,1.0,1234,60,0,953,"I have not studied for this exam at all, and I have a very limited time, around 3 months, before the final test, so I would like to begin as soon as possible.","I have not studied for this exam at all, and I have a very limited time, around 3 months, before the final test, so I would like to begin as soon as possible.","I have studied this exam not at all and I have got a very limited time , around 3months , before the last test so I would like to begin as soon as possible .","I haven't studied for this exam at all and I have got very limited time , around 3 months , before the next test , so I would like to begin as soon as possible .",35,long
ABC.train.gold.bea19_024746,baseline,gpt-4o,0.0,128,1.0,1234,60,0,683,"It directly depends on the city in which you live, but as time goes by, public transport becomes more and more necessary.","It directly depends on the city in which you live, but as time goes by, public transport becomes more and more necessary.","It directly depends on the city in which you live but , as time goes by , public transport becomes more and more necessary .","It directly depends on the city in which you live but , as time goes by , public transport becomes more and more necessary .",25,long
C.dev.gold.bea19_000408,baseline,gpt-4o,0.0,128,1.0,1234,60,0,738,"Another advantage is that developing the natural gas industry equals new jobs, which is profitable for people living in the area.","Another advantage is that developing the natural gas industry equals new jobs, which is profitable for people living in the area.",Another advantage is that developing natural gas industry equals new jobs what is profitable for people living in whereabouts .,"Another advantage is that a developing natural gas industry equals new jobs , which is profitable for people living in the area .",20,medium
ABCN.dev.gold.bea19_001117,baseline,gpt-4o,0.0,128,1.0,1234,60,0,686,He thought it was her fault that she had lost their little human.,He thought it was her fault that she had lost their little human.,He thought it was her fault that she has lost their little human .,He thought it was her fault that she had lost their little human .,14,medium
A.dev.gold.bea19_000525,baseline,gpt-4o,0.0,128,1.0,1234,60,0,591,The vandalism in Patras has increased a lot.,The vandalism in Patras has increased a lot.,The vandalisme in patras has increased a lot .,The vandalism in Patras has increased a lot .,9,short
C.train.gold.bea19_007988,baseline,gpt-4o,0.0,128,1.0,1234,60,0,765,"So, he is thoughtful.","So, he is thoughtful.",So he is thoughtful .,"So , he is thoughtful .",5,short
ABC.train.gold.bea19_027852,baseline,gpt-4o,0.0,128,1.0,1234,60,0,605,"I must have seemed cruel to him because, despite our daily disagreements, he adored me and was serious about settling down soon.","I must have seemed cruel to him because, despite our daily disagreements, he adored me and was serious about settling down soon.","I must have seem cruel to him because , despite our daily disagreements , he adored me and was serious about settling down soon .","I must have seemed cruel to him because , despite our daily disagreements , he adored me and was serious about settling down soon .",25,long
ABC.train.gold.bea19_007184,baseline,gpt-4o,0.0,128,1.0,1234,60,0,767,"Hello John, good day, and what we need to do this delicious cake is: eggs, flour, yeast, sugar, and the flavor of the cake that we want, such as chocolate, vanilla, or fruit.","Hello John, good day, and what we need to do this delicious cake is: eggs, flour, yeast, sugar, and the flavor of the cake that we want, such as chocolate, vanilla, or fruit.","hello John good days and what we need to , do this delicious cake is : eggs , flour , yeast , sugar , and flavor of the cake that we want such as chocolate , vanilla , fruit","hello John good days and what we need to make this delicious cake is : eggs , flour , yeast , sugar , and the flavoring for the cake that we want , such as chocolate , vanilla , fruit .",39,long
B.dev.gold.bea19_000811,baseline,gpt-4o,0.0,128,1.0,1234,60,0,614,"There, you can get to the underground station and travel to the center of Prague.","There, you can get to the underground station and travel to the center of Prague.",There you can get to the underground station and travel to the centre of Prague .,There you can get to the underground station and travel to the centre of Prague .,16,medium
ABC.train.gold.bea19_002383,baseline,gpt-4o,0.0,128,1.0,1234,60,0,416,Welcome to this town.,Welcome to this town.,Welcome in this town .,Welcome to this town .,5,short
C.train.gold.bea19_008615,baseline,gpt-4o,0.0,128,1.0,1234,60,0,809,One of my favorites is eatwith.com.,One of my favorites is eatwith.com.,One of my favourite is eatwith.com .,One of my favourite is eatwith.com .,7,short
C.train.gold.bea19_001760,baseline,gpt-4o,0.0,128,1.0,1234,60,0,407,A balanced act,A balanced act,A balancing act,A balancing act,3,short
C.train.gold.bea19_001049,baseline,gpt-4o,0.0,128,1.0,1234,60,0,561,"They had a lot of things in common: they liked the same kind of music, the same kind of food, and they both liked to read about fantasies and comics.","They had a lot of things in common: they liked the same kind of music, the same kind of food, and they both liked to read about fantasies and comics.","They had a lot of things in common , they liked the same kind of music , the same kind of food and they both liked to read about fantasies and comics .","They had a lot of things in common , they liked the same kind of music , the same kind of food and they both liked to read fantasies and comics .",33,long
B.train.gold.bea19_007233,baseline,gpt-4o,0.0,128,1.0,1234,60,0,581,We are used to just turning the lights or air-conditioning on when we don't really need them.,We are used to just turning the lights or air-conditioning on when we don't really need them.,We are used to just turn the lights or air - conditioning on when we do n't really need it .,We are used to just turning the lights or air - conditioning on when we do n't really need them .,21,long
B.train.gold.bea19_008079,baseline,gpt-4o,0.0,128,1.0,1234,60,0,625,Another reason for being a graduate school student is to learn more practical knowledge that can be applied in a future career.,Another reason for being a graduate school student is to learn more practical knowledge that can be applied in a future career.,Another reason for being a graduate school student can learn more practical knowledge which can be applied in future 's career .,Another reason for being a graduate school student is to learn more practical knowledge which can be applied in my future career .,22,long
A.train.gold.bea19_001274,baseline,gpt-4o,0.0,128,1.0,1234,60,0,557,"I am your new student, Zhen Xuan Wang.","I am your new student, Zhen Xuan Wang.","I am your new student , Zhen Xuan Wang .","I am your new student , Zhen Xuan Wang .",10,short
ABC.train.gold.bea19_027991,baseline,gpt-4o,0.0,128,1.0,1234,60,0,501,I'm glad to hear that you've decided to take part in organizing this month's concert.,I'm glad to hear that you've decided to take part in organizing this month's concert.,I 'm glad to hear that you 've decided to take part in an organisation of this month 's concert .,I 'm glad to hear that you 've decided to take part in the organisation of this month 's concert .,21,long
B.train.gold.bea19_003652,baseline,gpt-4o,0.0,128,1.0,1234,60,0,928,"Being sad and sorry will destroy your life because you will not be able to work, eat, and live in a good way.","Being sad and sorry will destroy your life because you will not be able to work, eat, and live in a good way.","Being sad and sorry will destroy your life , because you will not be able to work , eat and live in a good way .","Being sad and sorry will destroy your life , because you will not be able to work , eat and live in a good way .",26,long
ABC.train.gold.bea19_013028,baseline,gpt-4o,0.0,128,1.0,1234,60,0,604,The students were a bit doubtful but agreed on the fact that people who have stylish clothes are usually the most popular.,The students were a bit doubtful but agreed on the fact that people who have stylish clothes are usually the most popular.,The students were a bit doubting but agreed on the fact that people who have stylish clothes are usually the most popular .,The students were a bit uncertain but agreed on the fact that people who have stylish clothes are usually the most popular .,23,long
C.train.gold.bea19_002682,baseline,gpt-4o,0.0,128,1.0,1234,60,0,816,"Due to the surgery, Mr. Sharma is in a supine position, but this position reduces his oxygenation (Snowball, 2012) and can also impede the air passage related to the anesthesia effect, where the tongue and the lower jaw fall backward.","Due to the surgery, Mr. Sharma is in a supine position, but this position reduces his oxygenation (Snowball, 2012) and can also impede the air passage related to the anesthesia effect, where the tongue and the lower jaw fall backward.","Due to the surgery Mr Sharma is in supine position , but this position reduces his oxygenation ( Snowball , 2012 ) , and also can impede the air passage that is related to the anaesthesia effect , where the tongue and the lower jaw fall backward .","Due to the surgery , Mr Sharma is in a supine position , but this position reduces his oxygenation ( Snowball , 2012 ) , and can also impede the air passage , This is related to the anaesthesia effect , where the tongue and the lower jaw fall backward .",48,long
C.dev.gold.bea19_000791,baseline,gpt-4o,0.0,128,1.0,1234,60,0,613,"After choosing, a bottle of fresh water was served again for free.","After choosing, a bottle of fresh water was served again for free.","After choosing , a bottle of fresh water was served , again , for free .","After choosing , a bottle of fresh water was served , again , for free .",16,medium
ABC.train.gold.bea19_020856,baseline,gpt-4o,0.0,128,1.0,1234,60,0,516,"On the one hand, overspending money.","On the one hand, overspending money.","On the one hand , overspending money .","Also , overspending .",8,short
A.train.gold.bea19_007828,baseline,gpt-4o,0.0,128,1.0,1234,60,0,709,But insurance is also a necessity and inevitable for peace of mind. It gives us the surety to live life securely.,But insurance is also a necessity and inevitable for peace of mind. It gives us the surety to live life securely.,But insurance is also necessity and invetable for peace of mind .It gives us surety to live life securely .,But insurance is also a necessity and indispensable for peace of mind . It gives us surety to live life securely .,20,medium
ABC.train.gold.bea19_032335,baseline,gpt-4o,0.0,128,1.0,1234,60,0,500,Please find attached my Curriculum Vitae for your review.,Please find attached my Curriculum Vitae for your review.,Please find attached my Curriculum Vitae for your review .,Please find attached my Curriculum Vitae for your review .,10,short
B.train.gold.bea19_005305,baseline,gpt-4o,0.0,128,1.0,1234,60,0,723,"I usually wake up at around nine o'clock in the morning and spend the day reading newspapers, books, and also digitizing some video tapes.","I usually wake up at around nine o'clock in the morning and spend the day reading newspapers, books, and also digitizing some video tapes.","I usually wake up at around nine O Clock in the morning and spend the day by reading newspapers , books , and also digitalize some video tapes .","I usually woke up at around nine o'clock in the morning and spent the day reading newspapers and books , and also digitalized some video tapes .",29,long
A.train.gold.bea19_009500,baseline,gpt-4o,0.0,128,1.0,1234,60,0,460,I do not have experience working in the kitchen.,I do not have experience working in the kitchen.,I do not have experience working in the kitchen .,I do not have experience working in a kitchen .,10,short
C.train.gold.bea19_007945,baseline,gpt-4o,0.0,128,1.0,1234,60,0,517,"He can remember his name, Thomas, but that's all he can remember: everything important has been wiped clean.","He can remember his name, Thomas, but that's all he can remember: everything important has been wiped clean.","He can remember his name , Thomas , but that 's all he can remember : everything importanthas been wiped clean .","He can remember his name , Thomas , but that 's all he can remember : everything important has been wiped clean .",22,long
C.train.gold.bea19_004106,baseline,gpt-4o,0.0,128,1.0,1234,60,0,555,"Lastly, adults can set an example for younger people.","Lastly, adults can set an example for younger people.","Lastly , adults can set an example for younger people .","Lastly , adults can set an example for younger people .",11,medium
ABC.train.gold.bea19_019702,baseline,gpt-4o,0.0,128,1.0,1234,60,0,509,"For example, some people design their own clothes and sew them too.","For example, some people design their own clothes and sew them too.","For example , some people design their own clothes and they sew it too .","For example , some people design their own clothes and they sew them too .",15,medium
C.train.gold.bea19_004390,baseline,gpt-4o,0.0,128,1.0,1234,60,0,566,"Forty percent of the girls read books for several hours a day, while 13% of the male students don't read in their free time at all.","Forty percent of the girls read books for several hours a day, while 13% of the male students don't read in their free time at all.","40% of the girls read books several hours a day , while 13% of the male students do n't read in their free time at all .","40% of the girls read books for several hours a day , while 13% of the male students do n't read in their free time at all .",27,long
B.train.gold.bea19_000211,baseline,gpt-4o,0.0,128,1.0,1234,60,0,425,"In my opinion, the love story is included to better explain the sinking.","In my opinion, the love story is included to better explain the sinking.",In my opinion I think that the love story is enclosed to explain better the sinking .,I think that the love story is included to explain the sinking better .,17,medium
A.train.gold.bea19_005726,baseline,gpt-4o,0.0,128,1.0,1234,60,0,399,"Several hours later, he found an open sweet shop and bought some bonbons for her.","Several hours later, he found an open sweet shop and bought some bonbons for her.","Several hours later , he found an open sweet shop and he bought some bonbons for her .","Several hours later , he found an open sweet shop and he bought some bonbons for her .",18,medium
C.train.gold.bea19_008448,baseline,gpt-4o,0.0,128,1.0,1234,60,0,742,"Built using the most modern technology, full of the latest inventions that man can create.","Built using the most modern technology, full of the latest inventions that man can create.","Built by using the most modern technology , full of the latest inventions which man can create ?","Built using the most modern technology , full of the latest inventions which man can create ?",18,medium
B.train.gold.bea19_001159,baseline,gpt-4o,0.0,128,1.0,1234,60,0,597,"Could they hear my old mind working to guide them, lead them, and trend them, and get up out of this damn wheelchair and take them by the hand?","Could they hear my old mind working to guide them, lead them, and trend them, and get up out of this damn wheelchair and take them by the hand?","Could they hear my old mind working to guide them , lead them and TREND them and get up out this damn wheelchair and take them by the hand .","Could they hear my old mind working to guide them , lead them and TREND them and get up out of this damn wheelchair and take them by the hand .",30,long
ABCN.dev.gold.bea19_002622,baseline,gpt-4o,0.0,128,1.0,1234,60,0,539,I am also preparing materials for the next publication.,I am also preparing materials for the next publication.,Also I 'm preparing materials for the next publication .,"Also , I 'm preparing materials for the next publication .",10,short
ABC.train.gold.bea19_028572,baseline,gpt-4o,0.0,128,1.0,1234,60,0,539,"So, naturally, about half of the teenagers and young adults prefer rock and roll, hard rock, and progressive rock to other genres.","So, naturally, about half of the teenagers and young adults prefer rock and roll, hard rock, and progressive rock to other genres.","So , naturally , about half of the teenagers and young adults prefer rock and roll , hard rock and progressive rock to other genres .","So , naturally , about half of the teenagers and young adults prefer rock and roll , hard rock and progressive rock to other genres .",26,long
B.train.gold.bea19_007314,baseline,gpt-4o,0.0,128,1.0,1234,60,0,566,Hope we'll have a fantastic holiday together!,Hope we'll have a fantastic holiday together!,Hope we 'll have fantastic holiday together !,Hope we 'll have a fantastic holiday together !,8,short
ABC.train.gold.bea19_001738,baseline,gpt-4o,0.0,128,1.0,1234,60,0,620,"In my opinion, this gives a good example of the involvement of the local government.","In my opinion, this gives a good example of the involvement of the local government.",In my opinion this gives a good example of the involness of the local government .,"In my opinion , this gives a good example of the involvement of the local government .",16,medium
ABCN.dev.gold.bea19_000238,baseline,gpt-4o,0.0,128,1.0,1234,60,0,609,"There are orange trees, a large lake, and Etna in the background.","There are orange trees, a large lake, and Etna in the background.","There are orange trees , a large lake and Etna in background .","There are orange trees , a large lake and Etna in the background .",13,medium
ABC.train.gold.bea19_010749,baseline,gpt-4o,0.0,128,1.0,1234,60,0,505,"First of all, the environment is contaminated, and these substances reach us through water, air, food, and even clothes.","First of all, the environment is contaminated, and these substances reach us through water, air, food, and even clothes.","First of all the environment is contaminated and these substances get to us by water , air , food ... also the clothes .","First of all , the environment is contaminated and these substances get to us by water , air , food ... also clothes .",24,long
ABC.train.gold.bea19_020353,baseline,gpt-4o,0.0,128,1.0,1234,60,0,1568,"Conversely, with the latest medical discoveries, doctors are able to treat many of the world's diseases.","Conversely, with the latest medical discoveries, doctors are able to treat many of the world's diseases.","Conversely , with the latest medical discoveries , doctors are able to treat many of the world 's diseases .","Conversely , with the latest medical discoveries , doctors are able to treat many of the world 's diseases .",20,medium
B.train.gold.bea19_012588,baseline,gpt-4o,0.0,128,1.0,1234,60,0,578,"Everything is going forward, so everything will change.","Everything is going forward, so everything will change.","Everything is going forward , so everything will be changed .","Everything is going forward , so everything will be changed .",11,medium
A.train.gold.bea19_001706,baseline,gpt-4o,0.0,128,1.0,1234,60,0,1167,Speaking about reading.,Speaking about reading.,Speaking about reading .,Speaking about reading .,4,short
C.train.gold.bea19_010390,baseline,gpt-4o,0.0,128,1.0,1234,60,0,615,"There are more than 200 old, abandoned local buildings in our capital city.","There are more than 200 old, abandoned local buildings in our capital city.","There are more than 200 old , abandoned , local buildings in our capital city .","There are more than 200 old , abandoned , buildings in our capital city .",16,medium
B.dev.gold.bea19_000888,baseline,gpt-4o,0.0,128,1.0,1234,60,0,678,"You need a good pair of shoes, a tennis racket, some balls, and a person to play with.","You need a good pair of shoes, a tennis racket, some balls, and a person to play with.","You need a good pair of shoes , a tennis racket and some balls and person who play with .","You need a good pair of shoes , a tennis racket and some balls and a person to play with .",20,medium
ABC.train.gold.bea19_012384,baseline,gpt-4o,0.0,128,1.0,1234,60,0,579,"There are also places where people can buy the typical clothes, dark dresses for women or a 'tango hat' for men.","There are also places where people can buy the typical clothes, dark dresses for women or a 'tango hat' for men.","There are also places where peolpe can buy the typical clothes , dark dresses for women or a ' tango hat ' for man .",There are also places where people can buy the typical clothes ; dark dresses for women or a ' tango hat ' for men .,25,long
ABCN.dev.gold.bea19_000075,baseline,gpt-4o,0.0,128,1.0,1234,60,0,504,He got so mad that he asked her to get out of his apartment.,He got so mad that he asked her to get out of his apartment.,He got so mad that he asked her to get out of his apartment .,He got so mad that he asked her to get out of his apartment .,15,medium
B.train.gold.bea19_007343,baseline,gpt-4o,0.0,128,1.0,1234,60,0,617,"Dear Mikel,","Dear Mikel,","Dear Mikel ,","Dear Mikel ,",3,short
ABC.train.gold.bea19_002638,baseline,gpt-4o,0.0,128,1.0,1234,60,0,947,Will you help me?,Will you help me?,Will you help me ?,Will you help me ?,5,short
ABC.train.gold.bea19_011321,baseline,gpt-4o,0.0,128,1.0,1234,60,0,513,"In some places, you will find difficulty in finding it.","In some places, you will find difficulty in finding it.","In some place , you will find difficulty in finding it .","In some places , you will have difficulty finding it .",12,medium
C.train.gold.bea19_004813,baseline,gpt-4o,0.0,128,1.0,1234,60,0,740,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values.,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values.,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values .,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values .,21,long
C.train.gold.bea19_007173,baseline,gpt-4o,0.0,128,1.0,1234,60,0,578,"Hence, the municipal board decided to invite the developers to the meeting that was scheduled in a week's time.","Hence, the municipal board decided to invite the developers to the meeting that was scheduled in a week's time.","Hence , the municipal board decided to invite the developers as well in the meeting that was scheduled in a weeks time .","Hence , the municipal board decided to invite the developers to the meeting that was scheduled for a weeks ' time .",23,long
C.train.gold.bea19_000241,baseline,gpt-4o,0.0,128,1.0,1234,60,0,572,"Four- and five-star hotels are located in the main area, but smaller hotels and a youth hostel are also available to families.","Four- and five-star hotels are located in the main area, but smaller hotels and a youth hostel are also available to families.","Four and five stars hotels are located in the main area , but smaller hotels and a youth hostel are also available to families .","Four and five star hotels are located in the main area , but smaller hotels and a youth hostel are also available for families .",25,long
ABC.train.gold.bea19_002971,baseline,gpt-4o,0.0,128,1.0,1234,60,0,712,"I have other qualities, like cooking like a super chef or even better than that. I am the most organized person in this country, and I love to work with children because it is a way to teach everything you know to other people and help them improve as individuals.","I have other qualities, like cooking like a super chef or even better than that. I am the most organized person in this country, and I love to work with children because it is a way to teach everything you know to other people and help them improve as individuals.","I have other qualities like , cooking like super chef or even better than that , I am the person more organizated in this country , and I love to work with children because it is a form to teach everything you know to other people and help to improve like person .","I have other qualities like , cooking like a super chef or even better than that . I am the most organized person in this country , and I love to work with children because it is a way to teach everything you know to other people and help them to improve as a person .",53,long
ABC.train.gold.bea19_005133,baseline,gpt-4o,0.0,128,1.0,1234,60,0,466,"So, we need to stand together.","So, we need to stand together.",So we need to stand together .,So we need to stand together .,7,short
B.train.gold.bea19_001552,baseline,gpt-4o,0.0,128,1.0,1234,60,0,879,"Generally speaking, cars generate more pollution than any public transport.","Generally speaking, cars generate more pollution than any public transport.","Generally speaking , cars generates more pollution than any public transport .","Generally speaking , cars generate more pollution than any public transport .",12,medium
B.dev.gold.bea19_000208,baseline,gpt-4o,0.0,128,1.0,1234,60,0,487,"Love,","Love,","Love ,","Love ,",2,short
ABC.train.gold.bea19_028824,baseline,gpt-4o,0.0,128,1.0,1234,60,0,576,"She was around fifty years old and rather unattractive, although smartly dressed.","She was around fifty years old and rather unattractive, although smartly dressed.",She was around fifty years old and rather unattractive although smartly dressed .,She was around fifty years old and rather unattractive although smartly dressed .,13,medium
ABC.train.gold.bea19_025585,baseline,gpt-4o,0.0,128,1.0,1234,60,0,518,Traveling by car is great.,Traveling by car is great.,Travelling by car is great .,Travelling by car is great .,6,short
B.train.gold.bea19_011168,baseline,gpt-4o,0.0,128,1.0,1234,60,0,561,"Dream walked towards me and said, ""Do you know how to satisfy a lady?""","Dream walked towards me and said, ""Do you know how to satisfy a lady?""",Dream walked towards me and said do you know how to satisfy a lady .,"Dream walked towards me and said "" Do you know how to satisfy a lady ?",15,medium
C.dev.gold.bea19_000110,baseline,gpt-4o,0.0,128,1.0,1234,60,0,481,"Since Puerquitour is something to share, the second day we shared it with Diana, one of my friends from Vancouver.","Since Puerquitour is something to share, the second day we shared it with Diana, one of my friends from Vancouver.","Due to Puerquitour is something to share , the second day we shared it with Diana , one of my friends from Vancouver .","Because Puerquitour is something to share , the second day we shared it with Diana , one of my friends from Vancouver .",24,long
C.train.gold.bea19_007743,baseline,gpt-4o,0.0,128,1.0,1234,60,0,444,USA Summer Camps Application.,USA Summer Camps Application.,USA SUMMER CAMPS APPLICATION .,USA SUMMER CAMPS APPLICATION .,5,short
A.train.gold.bea19_008919,baseline,gpt-4o,0.0,128,1.0,1234,60,0,616,"Oh, cool! I haven't watched BH6 yet.","Oh, cool! I haven't watched BH6 yet.","Oh , cool ! I haven't watched BH6 yet u.u","Oh , cool ! I haven't watched BH6 yet u.u",10,short
A.train.gold.bea19_000366,baseline,gpt-4o,0.0,128,1.0,1234,60,0,608,There are so many temples here.,There are so many temples here.,There are so many temples here .,There are so many temples here .,7,short
B.train.gold.bea19_006332,baseline,gpt-4o,0.0,128,1.0,1234,60,0,453,It is performed one after the other according to their age group.,It is performed one after the other according to their age group.,It is performed one after the other according to their age groups .,It is done one after the other according to their age groups .,13,medium
A.train.gold.bea19_009710,baseline,gpt-4o,0.0,128,1.0,1234,60,0,781,"When we went to Sun Moon Lake by cable car, the wind was so strong! I felt a little nervous, though the scenery was amazing.","When we went to Sun Moon Lake by cable car, the wind was so strong! I felt a little nervous, though the scenery was amazing.","When we went to Sun Moon Lake by cable car , wind is so strong!I felt a little nervous though the scenery amazing .","When we went to Sun Moon Lake by cable car , the wind was so strong ! I felt a little nervous though the scenery was amazing .",24,long
C.dev.gold.bea19_000976,baseline,gpt-4o,0.0,128,1.0,1234,60,0,714,"Along the course, I had to complete some writing assignments and submit them to be evaluated by my peers.","Along the course, I had to complete some writing assignments and submit them to be evaluated by my peers.",Along the course I had to accomplish some writing assignments and submit them to be evaluated by my peers .,During the course I had to accomplish some writing assignments and submit them to be evaluated by my peers .,20,medium
C.train.gold.bea19_004562,baseline,gpt-4o,0.0,128,1.0,1234,60,0,597,"Establishing English as the new worldwide spoken language might be a favorable example since English is already spoken by more than 300 million native speakers and is therefore the third most spoken language in the world, according to Ethnologue.","Establishing English as the new worldwide spoken language might be a favorable example since English is already spoken by more than 300 million native speakers and is therefore the third most spoken language in the world, according to Ethnologue.","Establishing English as the new worldwide spoken language might be a favourable example since English is already spoken by more than 300 million native speakers and therefore the third most spoken language in the world , according to Ethnologue .","Establishing English as the new worldwide spoken language might be a good example since English is already spoken by more than 300 million native speakers and , therefore , the third most spoken language in the world , according to Ethnologue .",40,long
C.train.gold.bea19_003402,baseline,gpt-4o,0.0,128,1.0,1234,60,0,609,She did not want to remember anything further about that night.,She did not want to remember anything further about that night.,She did not want to remember anything further on that night .,She did not want to remember anything further on that night .,12,medium
ABC.train.gold.bea19_003657,baseline,gpt-4o,0.0,128,1.0,1234,60,0,922,"I am good at the speaking and listening sections, but not confident in writing, especially essays, which I've never learned in my life, so I want to focus on this writing part more than others.","I am good at the speaking and listening sections, but not confident in writing, especially essays, which I've never learned in my life, so I want to focus on this writing part more than others.","I am good at speaking and listening sections but not confident at writing , especially essay I 've never learnt in my life so I want to focus on this writhing part more than others .","I am good at speaking and listening but not confident at writing , especially essay writing . I 've never studied writing in my life , so I want to focus on this writing part more than others .",36,long
A.train.gold.bea19_005175,baseline,gpt-4o,0.0,128,1.0,1234,60,0,470,Some people used to do cycling as a form of relaxation.,Some people used to do cycling as a form of relaxation.,Some people used to do cycling as relaxing .,Some people usually do cycling for relaxation .,9,short
