condition,role,sent_idx,source_sentence,o_start,o_end,error_type,correction,required
role,system,3177,"This conclusion become more prominent if we look into the data of the car companies and exponential growth in their sales figure and with low budget private cars in picture, scenario ddrastically changed in past 10 years",29,29,M:DET,the,REQUIRED
role,system,3177,"This conclusion become more prominent if we look into the data of the car companies and exponential growth in their sales figure and with low budget private cars in picture, scenario ddrastically changed in past 10 years",30,30,M:DET,the,REQUIRED
role,system,3177,"This conclusion become more prominent if we look into the data of the car companies and exponential growth in their sales figure and with low budget private cars in picture, scenario ddrastically changed in past 10 years",31,32,R:SPELL,drastically,REQUIRED
role,system,3177,"This conclusion become more prominent if we look into the data of the car companies and exponential growth in their sales figure and with low budget private cars in picture, scenario ddrastically changed in past 10 years",34,34,M:DET,the,REQUIRED
role,system,3177,"This conclusion become more prominent if we look into the data of the car companies and exponential growth in their sales figure and with low budget private cars in picture, scenario ddrastically changed in past 10 years",36,37,R:NOUN,years.,REQUIRED
role,system,3178,Polen is amazing and interesting country.,0,1,R:SPELL,Poland,REQUIRED
role,system,3178,Polen is amazing and interesting country.,2,2,M:DET,an,REQUIRED
role,system,3181,"Public Transport is slow now, even though they are very comfortable but unfortunately people feel public transport is for poor people and if any middle class or upper class would travel through public transport it would affect his respect.",1,2,R:ORTH,transport,REQUIRED
role,system,3181,"Public Transport is slow now, even though they are very comfortable but unfortunately people feel public transport is for poor people and if any middle class or upper class would travel through public transport it would affect his respect.",7,8,R:PRON,it,REQUIRED
role,system,3181,"Public Transport is slow now, even though they are very comfortable but unfortunately people feel public transport is for poor people and if any middle class or upper class would travel through public transport it would affect his respect.",8,9,R:VERB:SVA,is,REQUIRED
role,system,3181,"Public Transport is slow now, even though they are very comfortable but unfortunately people feel public transport is for poor people and if any middle class or upper class would travel through public transport it would affect his respect.",10,11,R:ADJ,"comfortable,",REQUIRED
role,system,3181,"Public Transport is slow now, even though they are very comfortable but unfortunately people feel public transport is for poor people and if any middle class or upper class would travel through public transport it would affect his respect.",20,21,R:OTHER,"people,",REQUIRED
role,system,3181,"Public Transport is slow now, even though they are very comfortable but unfortunately people feel public transport is for poor people and if any middle class or upper class would travel through public transport it would affect his respect.",29,30,R:NOUN,person,REQUIRED
role,system,3181,"Public Transport is slow now, even though they are very comfortable but unfortunately people feel public transport is for poor people and if any middle class or upper class would travel through public transport it would affect his respect.",30,31,R:VERB:SVA,travels,REQUIRED
role,system,3181,"Public Transport is slow now, even though they are very comfortable but unfortunately people feel public transport is for poor people and if any middle class or upper class would travel through public transport it would affect his respect.",31,32,R:PREP,by,REQUIRED
role,system,3181,"Public Transport is slow now, even though they are very comfortable but unfortunately people feel public transport is for poor people and if any middle class or upper class would travel through public transport it would affect his respect.",33,34,R:NOUN,"transport,",REQUIRED
role,system,3181,"Public Transport is slow now, even though they are very comfortable but unfortunately people feel public transport is for poor people and if any middle class or upper class would travel through public transport it would affect his respect.",37,38,R:DET,their,REQUIRED
role,system,3182,"Secondly, the mandatory military service can develop the character of a person, making it stronger.",7,10,U:OTHER,,REQUIRED
role,system,3182,"Secondly, the mandatory military service can develop the character of a person, making it stronger.",11,12,R:NOUN,person's,REQUIRED
role,system,3182,"Secondly, the mandatory military service can develop the character of a person, making it stronger.",12,12,M:VERB:TENSE,"character,",REQUIRED
role,system,3187,It is common having meat as a main course.,3,4,R:VERB:FORM,to have,REQUIRED
role,system,3188,"I also like to play video games I play with my friends, my favourite games is FIFA, NHL, GTAV and some other.",15,16,R:VERB:SVA,are,REQUIRED
role,system,3188,"I also like to play video games I play with my friends, my favourite games is FIFA, NHL, GTAV and some other.",21,22,R:OTHER,others.,REQUIRED
role,system,3189,I possess very good knowledge of page layout software.,2,2,M:DET,a,REQUIRED
role,system,3193,"The city council are tackling with how they can keep the city clean, and each and every morning there are employees whose work are to collect and keep the environment clean.",3,4,R:VERB:SVA,is,REQUIRED
role,system,3193,"The city council are tackling with how they can keep the city clean, and each and every morning there are employees whose work are to collect and keep the environment clean.",5,6,U:PREP,,REQUIRED
role,system,3193,"The city council are tackling with how they can keep the city clean, and each and every morning there are employees whose work are to collect and keep the environment clean.",23,24,R:VERB:SVA,is,REQUIRED
role,system,3195,"Not only children have one, grandparents have either.",7,7,M:OTHER,one,REQUIRED
role,system,3196,"In conclusion, the average level of education in the past is n't enough today to be considered educated.",10,12,R:ORTH,isn't,REQUIRED
role,system,3198,"Technical support can be provide through emails, telephone calls, or video conferencing.",4,5,R:VERB:FORM,provided,REQUIRED
role,system,3199,"According to your e - mail, we discovered the price should be USD 122 instead of 222.",3,6,R:ORTH,"e-mail,",REQUIRED
role,system,3199,"According to your e - mail, we discovered the price should be USD 122 instead of 222.",16,16,M:NOUN,USD,REQUIRED
role,system,3201,In my opinion I must express the facilities given by the Internet.,2,3,R:NOUN,"opinion,",REQUIRED
role,system,3201,In my opinion I must express the facilities given by the Internet.,8,9,R:VERB,provided,REQUIRED
role,system,3202,"I have played a lot of other sports like Karate, Soccer, Tennis and indoor bandy.",10,11,R:ORTH,"soccer,",REQUIRED
role,system,3202,"I have played a lot of other sports like Karate, Soccer, Tennis and indoor bandy.",11,12,R:NOUN,"tennis,",REQUIRED
role,system,3204,if you are person who love fashion you will enjoy going there.,0,1,R:ORTH,If,REQUIRED
role,system,3204,if you are person who love fashion you will enjoy going there.,3,3,M:DET,a,REQUIRED
role,system,3204,if you are person who love fashion you will enjoy going there.,5,6,R:VERB:SVA,loves,REQUIRED
role,system,3204,if you are person who love fashion you will enjoy going there.,6,7,R:NOUN,"fashion,",REQUIRED
role,system,3205,I'm pregnant and we need to solve this out.,6,7,R:VERB,sort,REQUIRED
role,system,3206,"The advantage they get is the following: They dont't have to look for parking possibilities, they can leave the bus or the train and a few minutes after they can begin to work.",8,9,R:OTHER,don't,REQUIRED
role,system,3206,"The advantage they get is the following: They dont't have to look for parking possibilities, they can leave the bus or the train and a few minutes after they can begin to work.",22,23,R:NOUN,"train,",REQUIRED
role,system,3207,"I'm 24 years old, so I belong to the previous generation, when family, school and life in general worked in a different way, from my point of view.",13,14,R:NOUN,"school,",REQUIRED
role,system,3208,"It takes a higher level of creativity and spontaneity to succeed in it than your usual basketball match, since its flexible rules, no - coach system, intensified relationship between the player and the crowd, and reduced number of participants widen and complexify its field of possible actions.",22,25,R:ORTH,no-coach,REQUIRED
role,system,3209,"Secondly, building more houses not so much because of living by people, but more because of the economy, which is used for building speculation and the price of the house is too expensive to buy for public person.",4,4,M:VERB,is,REQUIRED
role,system,3209,"Secondly, building more houses not so much because of living by people, but more because of the economy, which is used for building speculation and the price of the house is too expensive to buy for public person.",23,24,R:NOUN,"speculation,",REQUIRED
role,system,3209,"Secondly, building more houses not so much because of living by people, but more because of the economy, which is used for building speculation and the price of the house is too expensive to buy for public person.",33,35,U:VERB,,REQUIRED
role,system,3209,"Secondly, building more houses not so much because of living by people, but more because of the economy, which is used for building speculation and the price of the house is too expensive to buy for public person.",36,36,M:DET,the,REQUIRED
role,system,3209,"Secondly, building more houses not so much because of living by people, but more because of the economy, which is used for building speculation and the price of the house is too expensive to buy for public person.",37,38,R:OTHER,to buy.,REQUIRED
role,system,3210,Dear Mr Smith:,1,2,R:NOUN,Mr.,REQUIRED
role,system,3211,(5) establish a mechanism in collaboratedly exploring and developing resources in the East China Sea.,0,1,U:PUNCT,,REQUIRED
role,system,3211,(5) establish a mechanism in collaboratedly exploring and developing resources in the East China Sea.,5,6,R:SPELL,collaboratively,REQUIRED
role,system,3212,I know a builder who plays very well and a professor who - mh - so to speak - still needs some more practice.,11,12,R:OTHER,"who,",REQUIRED
role,system,3212,I know a builder who plays very well and a professor who - mh - so to speak - still needs some more practice.,12,13,U:PUNCT,,REQUIRED
role,system,3212,I know a builder who plays very well and a professor who - mh - so to speak - still needs some more practice.,13,14,R:SPELL,"mh,",REQUIRED
role,system,3212,I know a builder who plays very well and a professor who - mh - so to speak - still needs some more practice.,14,15,U:PUNCT,,REQUIRED
role,system,3212,I know a builder who plays very well and a professor who - mh - so to speak - still needs some more practice.,17,18,R:OTHER,"speak,",REQUIRED
role,system,3212,I know a builder who plays very well and a professor who - mh - so to speak - still needs some more practice.,18,19,U:PUNCT,,REQUIRED
role,system,3213,"Currently traveling by car is useful than public that transport, you can move around the city and reduce enough time sometimes you can share your car with friends or family and this way of transportation will be cheaper.",5,5,M:ADV,more,REQUIRED
role,system,3213,"Currently traveling by car is useful than public that transport, you can move around the city and reduce enough time sometimes you can share your car with friends or family and this way of transportation will be cheaper.",8,9,U:DET,,REQUIRED
role,system,3213,"Currently traveling by car is useful than public that transport, you can move around the city and reduce enough time sometimes you can share your car with friends or family and this way of transportation will be cheaper.",19,20,R:NOUN,time;,REQUIRED
role,system,3214,It was the prefer of Michael.,3,4,R:MORPH,preference,REQUIRED
role,system,3215,"For the last I can say that they not also put containers for all your rubbish, but even special containers in the parks for the the dogs their'pooh'.",2,3,R:OTHER,"last,",REQUIRED
role,system,3215,"For the last I can say that they not also put containers for all your rubbish, but even special containers in the parks for the the dogs their'pooh'.",9,10,R:ADV,only,REQUIRED
role,system,3215,"For the last I can say that they not also put containers for all your rubbish, but even special containers in the parks for the the dogs their'pooh'.",24,25,U:DET,,REQUIRED
role,system,3215,"For the last I can say that they not also put containers for all your rubbish, but even special containers in the parks for the the dogs their'pooh'.",26,28,R:OTHER,dogs''pooh.',REQUIRED
role,system,3216,"Actually, they like the idea of visiting an unknown land, where everything is different, from the weather to the habits.",9,10,R:NOUN,land,REQUIRED
role,system,3217,"The never been noticed girl, Celine.",1,4,R:OTHER,never-been-noticed,REQUIRED
role,system,3218,"The purpose of this report is to describe the shopping facilities in Pamplona, and to outline some recommending shops that might appeal tourists with different interests.",17,18,R:VERB:FORM,recommended,REQUIRED
role,system,3218,"The purpose of this report is to describe the shopping facilities in Pamplona, and to outline some recommending shops that might appeal tourists with different interests.",22,22,M:PREP,to,REQUIRED
role,system,3219,"Besides, in the shopping centres there's a loud energetic music played all the time and a crowd of people, so we get home with a huge headache.",6,7,U:DET,,REQUIRED
role,system,3220,"Technology is one of the most important parts of our lives, so we should incorporate it to our habits.",16,17,R:PREP,into,REQUIRED
role,system,3221,"We may think that depends on how you like to travel, as they all have their advantages and disadvantages.",4,4,M:PRON,it,REQUIRED
role,system,3223,"Thus, we can conclude that colour is a powerful tool but in the same way manufacturers and retail companies should take into consideration other factors.",9,10,R:OTHER,"tool,",REQUIRED
role,system,3223,"Thus, we can conclude that colour is a powerful tool but in the same way manufacturers and retail companies should take into consideration other factors.",14,15,R:NOUN,"way,",REQUIRED
role,system,3224,This affirmation is based in the fact of the increase of literacy and development of verbal intelligence that people get when they exercise the brain reading books.,4,5,R:PREP,on,REQUIRED
role,system,3224,This affirmation is based in the fact of the increase of literacy and development of verbal intelligence that people get when they exercise the brain reading books.,10,11,R:PREP,in,REQUIRED
role,system,3224,This affirmation is based in the fact of the increase of literacy and development of verbal intelligence that people get when they exercise the brain reading books.,25,25,M:PREP,by,REQUIRED
role,system,3226,thank you for your present.,0,1,R:ORTH,Thank,REQUIRED
role,system,3228,The line separating you from the people you work with.,2,3,R:VERB:FORM,separates,REQUIRED
role,system,3229,"In the reconquest age the stronghold never downfall with a direct assault, finally the Castellan's army after a large siege force to the government surrender it.",3,4,R:OTHER,"age,",REQUIRED
role,system,3229,"In the reconquest age the stronghold never downfall with a direct assault, finally the Castellan's army after a large siege force to the government surrender it.",7,8,R:VERB,fell,REQUIRED
role,system,3229,"In the reconquest age the stronghold never downfall with a direct assault, finally the Castellan's army after a large siege force to the government surrender it.",11,12,R:OTHER,assault;,REQUIRED
role,system,3229,"In the reconquest age the stronghold never downfall with a direct assault, finally the Castellan's army after a large siege force to the government surrender it.",12,13,R:OTHER,"finally,",REQUIRED
role,system,3229,"In the reconquest age the stronghold never downfall with a direct assault, finally the Castellan's army after a large siege force to the government surrender it.",16,20,U:OTHER,,REQUIRED
role,system,3229,"In the reconquest age the stronghold never downfall with a direct assault, finally the Castellan's army after a large siege force to the government surrender it.",20,21,R:VERB:TENSE,forced,REQUIRED
role,system,3229,"In the reconquest age the stronghold never downfall with a direct assault, finally the Castellan's army after a large siege force to the government surrender it.",21,24,R:WO,the government to,REQUIRED
role,system,3229,"In the reconquest age the stronghold never downfall with a direct assault, finally the Castellan's army after a large siege force to the government surrender it.",25,26,R:OTHER,it,REQUIRED
role,system,3229,"In the reconquest age the stronghold never downfall with a direct assault, finally the Castellan's army after a large siege force to the government surrender it.",26,26,M:OTHER,after a large siege.,REQUIRED
role,system,3230,you must think a little bit before you talk as one word causes a lot of pain for others for the rest they lives.you may not actually notice that but you will feel what am really mean if someone tells you a painful words.,0,1,R:ORTH,You,REQUIRED
role,system,3230,you must think a little bit before you talk as one word causes a lot of pain for others for the rest they lives.you may not actually notice that but you will feel what am really mean if someone tells you a painful words.,8,9,R:VERB,"talk,",REQUIRED
role,system,3230,you must think a little bit before you talk as one word causes a lot of pain for others for the rest they lives.you may not actually notice that but you will feel what am really mean if someone tells you a painful words.,22,22,M:PREP,of,REQUIRED
role,system,3230,you must think a little bit before you talk as one word causes a lot of pain for others for the rest they lives.you may not actually notice that but you will feel what am really mean if someone tells you a painful words.,22,23,R:DET,their,REQUIRED
role,system,3230,you must think a little bit before you talk as one word causes a lot of pain for others for the rest they lives.you may not actually notice that but you will feel what am really mean if someone tells you a painful words.,23,24,R:ORTH,lives. You,REQUIRED
role,system,3230,you must think a little bit before you talk as one word causes a lot of pain for others for the rest they lives.you may not actually notice that but you will feel what am really mean if someone tells you a painful words.,28,29,R:OTHER,"that,",REQUIRED
role,system,3230,you must think a little bit before you talk as one word causes a lot of pain for others for the rest they lives.you may not actually notice that but you will feel what am really mean if someone tells you a painful words.,34,35,R:OTHER,I,REQUIRED
role,system,3230,you must think a little bit before you talk as one word causes a lot of pain for others for the rest they lives.you may not actually notice that but you will feel what am really mean if someone tells you a painful words.,41,42,U:DET,,REQUIRED
role,system,3232,"In my opinion, it's very difficult to fnd this advantage with others sports.",7,8,R:SPELL,find,REQUIRED
role,system,3232,"In my opinion, it's very difficult to fnd this advantage with others sports.",11,12,R:MORPH,other,REQUIRED
role,system,3233,Throughout my life I lived in a few cities and villages located in South of Russia.,2,3,R:NOUN,"life,",REQUIRED
role,system,3233,Throughout my life I lived in a few cities and villages located in South of Russia.,13,13,M:DET,the,REQUIRED
role,system,3234,Cause of this was hurt my leg.,0,1,M:DET,The cause,REQUIRED
role,system,3234,Cause of this was hurt my leg.,4,5,R:VERB:FORM,hurting,REQUIRED
role,system,3235,It's been a long time since we last contact each other.,8,9,R:VERB:TENSE,contacted,REQUIRED
role,system,3236,I fully intend to go the next time I have the chance and try the Hokkaido Natto.,16,17,R:ORTH,natto.,REQUIRED
role,system,3237,One of the downsides you are not able to get away from your bully.,4,4,M:OTHER,is that,REQUIRED
role,system,3238,"Nowadays my people have their own transport, for example they have cars.",6,7,R:NOUN,transport;,REQUIRED
role,system,3238,"Nowadays my people have their own transport, for example they have cars.",8,9,R:OTHER,"example,",REQUIRED
role,system,3239,Although the public transport is slow but it also do not take a long time of people to reach their destination because public transport nowadays are developed more fast and enough.,1,2,U:DET,,REQUIRED
role,system,3239,Although the public transport is slow but it also do not take a long time of people to reach their destination because public transport nowadays are developed more fast and enough.,5,6,R:ADJ,"slow,",REQUIRED
role,system,3239,Although the public transport is slow but it also do not take a long time of people to reach their destination because public transport nowadays are developed more fast and enough.,6,7,U:CONJ,,REQUIRED
role,system,3239,Although the public transport is slow but it also do not take a long time of people to reach their destination because public transport nowadays are developed more fast and enough.,9,10,R:VERB:SVA,does,REQUIRED
role,system,3239,Although the public transport is slow but it also do not take a long time of people to reach their destination because public transport nowadays are developed more fast and enough.,15,16,R:PREP,for,REQUIRED
role,system,3239,Although the public transport is slow but it also do not take a long time of people to reach their destination because public transport nowadays are developed more fast and enough.,25,26,R:VERB:SVA,is,REQUIRED
role,system,3239,Although the public transport is slow but it also do not take a long time of people to reach their destination because public transport nowadays are developed more fast and enough.,27,28,U:ADV,,REQUIRED
role,system,3239,Although the public transport is slow but it also do not take a long time of people to reach their destination because public transport nowadays are developed more fast and enough.,28,29,R:MORPH,faster,REQUIRED
role,system,3239,Although the public transport is slow but it also do not take a long time of people to reach their destination because public transport nowadays are developed more fast and enough.,30,31,R:OTHER,more efficiently.,REQUIRED
role,system,3241,"On the other hand, I can see also negative aspects of taking a year off.",6,8,R:WO,also see,REQUIRED
role,system,3242,"Inside it, we can find the well known sistine chapel, I ca n't tell you how it is, because last year when I went, there was a changeover of pope, and it was closed and I could n't entry.",6,9,R:OTHER,well-known Sistine,REQUIRED
role,system,3242,"Inside it, we can find the well known sistine chapel, I ca n't tell you how it is, because last year when I went, there was a changeover of pope, and it was closed and I could n't entry.",9,10,R:NOUN,Chapel;,REQUIRED
role,system,3242,"Inside it, we can find the well known sistine chapel, I ca n't tell you how it is, because last year when I went, there was a changeover of pope, and it was closed and I could n't entry.",11,13,R:ORTH,can't,REQUIRED
role,system,3242,"Inside it, we can find the well known sistine chapel, I ca n't tell you how it is, because last year when I went, there was a changeover of pope, and it was closed and I could n't entry.",17,18,R:OTHER,is,REQUIRED
role,system,3242,"Inside it, we can find the well known sistine chapel, I ca n't tell you how it is, because last year when I went, there was a changeover of pope, and it was closed and I could n't entry.",36,38,R:ORTH,couldn't,REQUIRED
role,system,3242,"Inside it, we can find the well known sistine chapel, I ca n't tell you how it is, because last year when I went, there was a changeover of pope, and it was closed and I could n't entry.",38,39,R:VERB,enter.,REQUIRED
role,system,3243,This girl is an acquantance him.,4,5,R:SPELL,acquaintance,REQUIRED
role,system,3243,This girl is an acquantance him.,5,5,M:PREP,of,REQUIRED
role,system,3244,"Finally, you can do shopping on The New Square, a round trading hall.",5,6,R:PREP,in,REQUIRED
role,system,3245,"Second advantage is Internet by website, such as twiter, facebook... You allow speak with your quick friend, or you can meet ith them by website, therefore you do not call by telephone, so internet is too much cheap.",8,9,R:OTHER,"Twitter,",REQUIRED
role,system,3245,"Second advantage is Internet by website, such as twiter, facebook... You allow speak with your quick friend, or you can meet ith them by website, therefore you do not call by telephone, so internet is too much cheap.",9,10,R:ORTH,Facebook...,REQUIRED
role,system,3245,"Second advantage is Internet by website, such as twiter, facebook... You allow speak with your quick friend, or you can meet ith them by website, therefore you do not call by telephone, so internet is too much cheap.",12,12,M:VERB:FORM,to,REQUIRED
role,system,3245,"Second advantage is Internet by website, such as twiter, facebook... You allow speak with your quick friend, or you can meet ith them by website, therefore you do not call by telephone, so internet is too much cheap.",21,22,R:SPELL,with,REQUIRED
role,system,3245,"Second advantage is Internet by website, such as twiter, facebook... You allow speak with your quick friend, or you can meet ith them by website, therefore you do not call by telephone, so internet is too much cheap.",33,34,R:ORTH,Internet,REQUIRED
role,system,3248,"We haven't talked for ages"", she said.",0,1,R:OTHER,"""We",REQUIRED
role,system,3248,"We haven't talked for ages"", she said.",4,6,R:OTHER,"ages,""she",REQUIRED
role,system,3250,Hence public vehicles take more time to travel.,0,1,R:OTHER,"Hence,",REQUIRED
role,system,3251,"the public transport have no future, the crisis in 2008; has been down the oil prices.The oil is cheap now and new cars are more efficient and the goverment give stimolous for consumers.",0,1,R:ORTH,The,REQUIRED
role,system,3251,"the public transport have no future, the crisis in 2008; has been down the oil prices.The oil is cheap now and new cars are more efficient and the goverment give stimolous for consumers.",3,4,R:VERB:SVA,has,REQUIRED
role,system,3251,"the public transport have no future, the crisis in 2008; has been down the oil prices.The oil is cheap now and new cars are more efficient and the goverment give stimolous for consumers.",5,6,R:OTHER,future;,REQUIRED
role,system,3251,"the public transport have no future, the crisis in 2008; has been down the oil prices.The oil is cheap now and new cars are more efficient and the goverment give stimolous for consumers.",9,10,R:OTHER,2008,REQUIRED
role,system,3251,"the public transport have no future, the crisis in 2008; has been down the oil prices.The oil is cheap now and new cars are more efficient and the goverment give stimolous for consumers.",11,12,R:VERB,brought,REQUIRED
role,system,3251,"the public transport have no future, the crisis in 2008; has been down the oil prices.The oil is cheap now and new cars are more efficient and the goverment give stimolous for consumers.",15,16,R:ORTH,prices. The,REQUIRED
role,system,3251,"the public transport have no future, the crisis in 2008; has been down the oil prices.The oil is cheap now and new cars are more efficient and the goverment give stimolous for consumers.",25,26,R:OTHER,"efficient,",REQUIRED
role,system,3251,"the public transport have no future, the crisis in 2008; has been down the oil prices.The oil is cheap now and new cars are more efficient and the goverment give stimolous for consumers.",28,29,R:SPELL,government,REQUIRED
role,system,3251,"the public transport have no future, the crisis in 2008; has been down the oil prices.The oil is cheap now and new cars are more efficient and the goverment give stimolous for consumers.",29,30,R:VERB:SVA,gives,REQUIRED
role,system,3251,"the public transport have no future, the crisis in 2008; has been down the oil prices.The oil is cheap now and new cars are more efficient and the goverment give stimolous for consumers.",30,31,R:SPELL,stimulus,REQUIRED
role,system,3253,Let me conclude by saying that I would like to be Paula for one day because Not only is she a good professional but also a wonderful role model to be followed by everyone.,16,17,R:ORTH,not,REQUIRED
role,system,3255,1.,0,1,R:OTHER,Please provide the sentence you would like me to correct.,REQUIRED
role,system,3256,I think this thriller is exciting because it shows a ghost with killing ability.,13,14,R:NOUN,abilities.,REQUIRED
role,system,3257,For example I use my computer to prepare exercises for my students or to look for funny and useful laboratory's experiences of chemistry.,0,2,U:OTHER,,REQUIRED
role,system,3257,For example I use my computer to prepare exercises for my students or to look for funny and useful laboratory's experiences of chemistry.,19,20,R:NOUN,laboratory,REQUIRED
role,system,3257,For example I use my computer to prepare exercises for my students or to look for funny and useful laboratory's experiences of chemistry.,21,22,R:PREP,in,REQUIRED
role,system,3258,"I like to read too, my favorite type of books is horse books or just random books its hard to explain but I mean, books with daily action not sciene - fiction or romantic.",17,18,R:DET,it's,REQUIRED
role,system,3258,"I like to read too, my favorite type of books is horse books or just random books its hard to explain but I mean, books with daily action not sciene - fiction or romantic.",29,32,R:OTHER,science-fiction,REQUIRED
role,system,3259,"Secondly, The infrastructure in the big cities is not sufficient for all the cars.",1,2,R:ORTH,the,REQUIRED
role,system,3261,She always was the best student in the class or even in the school for a couple times.,1,3,R:WO,was always,REQUIRED
role,system,3261,She always was the best student in the class or even in the school for a couple times.,17,17,M:PREP,of,REQUIRED
role,system,3262,"And also, where are you now??:)",5,6,R:NOUN,now?:),REQUIRED
role,system,3263,"I think that Spain is an incredible country since it has all kinds of landscapes: mountains, beaches, lakes, and you can enjoy adventure activivities, for example, trekking routes, climbing, bungee, surf... You can make different tourism depending on the city where you want to go.",23,24,R:OTHER,"activities,",REQUIRED
role,system,3263,"I think that Spain is an incredible country since it has all kinds of landscapes: mountains, beaches, lakes, and you can enjoy adventure activivities, for example, trekking routes, climbing, bungee, surf... You can make different tourism depending on the city where you want to go.",33,34,R:VERB,do,REQUIRED
role,system,3265,"But do n't worry, as long as you're willing to regain it, no matter what it takes, you will find it again"".",1,3,R:ORTH,don't,REQUIRED
role,system,3265,"But do n't worry, as long as you're willing to regain it, no matter what it takes, you will find it again"".",21,22,R:PUNCT,"again.""",REQUIRED
role,system,3266,There is n't any animal on the farm.,1,3,R:ORTH,isn't,REQUIRED
role,system,3267,I have many problem with my speaking skill.,3,4,R:NOUN:NUM,problems,REQUIRED
role,system,3268,"Dear Mrs Ashby,",1,2,R:NOUN,Mrs.,REQUIRED
role,system,3269,"Also I have worked in others summer camps how are Funny Camp, Nature Camp, etc.",0,1,R:OTHER,"Also,",REQUIRED
role,system,3269,"Also I have worked in others summer camps how are Funny Camp, Nature Camp, etc.",5,6,R:MORPH,other,REQUIRED
role,system,3269,"Also I have worked in others summer camps how are Funny Camp, Nature Camp, etc.",7,8,R:NOUN,"camps,",REQUIRED
role,system,3269,"Also I have worked in others summer camps how are Funny Camp, Nature Camp, etc.",8,9,R:OTHER,such,REQUIRED
role,system,3269,"Also I have worked in others summer camps how are Funny Camp, Nature Camp, etc.",9,10,R:OTHER,as,REQUIRED
role,system,3270,"Although there are many differences among these two, similarities can be found as well.",5,6,R:PREP,between,REQUIRED
role,system,3271,"For references, you can contact the Principal of the School, who will be happy to supply you any information.",17,17,M:PREP,with,REQUIRED
role,system,3272,"First of all, there is no absolutely safety in the modern world.",6,7,R:MORPH,absolute,REQUIRED
role,system,3274,I'm also a member of a asocation of toursim and ecology since I was 10 years old.,5,6,R:DET,an,REQUIRED
role,system,3274,I'm also a member of a asocation of toursim and ecology since I was 10 years old.,6,7,R:SPELL,association,REQUIRED
role,system,3274,I'm also a member of a asocation of toursim and ecology since I was 10 years old.,8,9,R:SPELL,tourism,REQUIRED
role,system,3276,"In addition, I have experience working in restaurants during the summer so I am used to all types of kitchen duties including cooking and washing up.",10,11,R:NOUN,"summer,",REQUIRED
role,system,3276,"In addition, I have experience working in restaurants during the summer so I am used to all types of kitchen duties including cooking and washing up.",20,21,R:NOUN,"duties,",REQUIRED
role,system,3277,Thanks for your kind understanding,0,1,R:MORPH,Thank,REQUIRED
role,system,3277,Thanks for your kind understanding,1,1,M:PRON,you,REQUIRED
role,system,3277,Thanks for your kind understanding,4,5,R:OTHER,understanding.,REQUIRED
role,system,3278,"At this point, the vivid strands of grass were hardly visible; the darkness had covered them like a blanket on a new born baby.",21,23,R:ORTH,newborn,REQUIRED
role,system,3279,"Within 6 years, Facebook has reached more than 1 billion users and still growing rapidly.",12,12,M:VERB:TENSE,is,REQUIRED
role,system,3280,"Meanwhile, the Australian education and study system is easier and more enjoyable than Vietnamese system.",13,13,M:DET,the,REQUIRED
role,system,3281,"It is obvious that in this experiment, students could acquire knowledge more effectively and teachers could also realize weakness of students specifically.",18,18,M:DET,the,REQUIRED
role,system,3281,"It is obvious that in this experiment, students could acquire knowledge more effectively and teachers could also realize weakness of students specifically.",18,19,R:NOUN:NUM,weaknesses,REQUIRED
role,system,3283,I am looking forward to it as a small kid!:),6,7,R:PREP,like,REQUIRED
role,system,3284,The Number of the Beast was the third album Iron Maiden relesead.,11,12,R:OTHER,released.,REQUIRED
role,system,3285,I receive many calls looking for the previous worker and I need to spend my time to explain what happened to him.,8,9,R:NOUN,"worker,",REQUIRED
role,system,3285,I receive many calls looking for the previous worker and I need to spend my time to explain what happened to him.,16,18,R:VERB:FORM,explaining,REQUIRED
role,system,3286,"I hold an opposite view; my answer is""no"", for sure.",7,9,R:OTHER,"is""no,""for",REQUIRED
role,system,3287,I graduated from the University with specialisation in Fiber - optic Transmission Systems.,6,6,M:DET,a,REQUIRED
role,system,3287,I graduated from the University with specialisation in Fiber - optic Transmission Systems.,6,7,R:MORPH,specialization,REQUIRED
role,system,3287,I graduated from the University with specialisation in Fiber - optic Transmission Systems.,8,11,R:ORTH,Fiber-optic,REQUIRED
role,system,3288,"In my opinion, in the next 50 years, humanity will increase and there wo n't be resources enough for everybody.",13,15,R:ORTH,won't,REQUIRED
role,system,3288,"In my opinion, in the next 50 years, humanity will increase and there wo n't be resources enough for everybody.",16,18,R:WO,enough resources,REQUIRED
role,system,3289,"If it is possible, I would like to change my study programme.",11,12,R:NOUN,program.,REQUIRED
role,system,3290,The Active Leisure Club,3,4,R:NOUN,Club.,REQUIRED
role,system,3291,They are essentials to share secrets or any thing.,2,3,R:MORPH,essential,REQUIRED
role,system,3291,They are essentials to share secrets or any thing.,7,9,R:ORTH,anything.,REQUIRED
role,system,3292,Natural environment destroyed that is a people focus on frequently problem.,6,6,M:NOUN,problem,REQUIRED
role,system,3292,Natural environment destroyed that is a people focus on frequently problem.,9,10,R:OTHER,frequently.,REQUIRED
role,system,3292,Natural environment destroyed that is a people focus on frequently problem.,10,11,U:NOUN,,REQUIRED
role,system,3293,"At that time, I did n't have many friends, she helped me to overcome my problems and trust myself.",4,6,R:ORTH,didn't,REQUIRED
role,system,3293,"At that time, I did n't have many friends, she helped me to overcome my problems and trust myself.",8,9,R:NOUN,friends;,REQUIRED
